cep;logradouro;numero;complemento;bairro
64071640;AVENIDA SENADOR SIGEFREDO P VL STA BARBARA;4299;CA 1;VERDE LAR
64071640;AVENIDA SENADOR SIGEFREDO P VL STA BARBARA;4309;;VERDE LAR
64071640;AVENIDA SENADOR SIGEFREDO P VL STA BARBARA;4319;;VERDE LAR
64071640;AVENIDA SENADOR SIGEFREDO P VL STA BARBARA;4337;;VERDE LAR
64071640;AVENIDA SENADOR SIGEFREDO P VL STA BARBARA;4347;;VERDE LAR
64071645;RUA SANTA CLARA VL SANTA BARBARA;4449;;VERDE LAR
64071645;RUA SANTA CLARA VL SANTA BARBARA;4139;;VERDE LAR
64071645;RUA SANTA CLARA VL SANTA BARBARA;4145;;VERDE LAR
64071645;RUA SANTA CLARA VL SANTA BARBARA;4146;;VERDE LAR
64071645;RUA SANTA CLARA VL SANTA BARBARA;4162;;VERDE LAR
64071645;RUA SANTA CLARA VL SANTA BARBARA;4163;;VERDE LAR
64071645;RUA SANTA CLARA VL SANTA BARBARA;4168;;VERDE LAR
64071645;RUA SANTA CLARA VL SANTA BARBARA;4169;;VERDE LAR
64071645;RUA SANTA CLARA VL SANTA BARBARA;4171;;VERDE LAR
64071645;RUA SANTA CLARA VL SANTA BARBARA;4187;;VERDE LAR
64071645;RUA SANTA CLARA VL SANTA BARBARA;4195;;VERDE LAR
64071645;RUA SANTA CLARA VL SANTA BARBARA;4204;;VERDE LAR
64071645;RUA SANTA CLARA VL SANTA BARBARA;4205;;VERDE LAR
64071645;RUA SANTA CLARA VL SANTA BARBARA;4214;;VERDE LAR
64071645;RUA SANTA CLARA VL SANTA BARBARA;4215;;VERDE LAR
64071645;RUA SANTA CLARA VL SANTA BARBARA;4221;CA 1;VERDE LAR
64071645;RUA SANTA CLARA VL SANTA BARBARA;4221;CA 2;VERDE LAR
64071645;RUA SANTA CLARA VL SANTA BARBARA;4222;;VERDE LAR
64071645;RUA SANTA CLARA VL SANTA BARBARA;4779;;VERDE LAR
64071645;RUA SANTA CLARA VL SANTA BARBARA;7653;;VERDE LAR
64071655;RUA BOM JESUS VL SANTA BARBARA;4197;;VERDE LAR
64071655;RUA BOM JESUS VL SANTA BARBARA;4198;;VERDE LAR
64071655;RUA BOM JESUS VL SANTA BARBARA;4200;;VERDE LAR
64071655;RUA BOM JESUS VL SANTA BARBARA;4201;;VERDE LAR
64071655;RUA BOM JESUS VL SANTA BARBARA;4207;;VERDE LAR
64071655;RUA BOM JESUS VL SANTA BARBARA;4210;;VERDE LAR
64071655;RUA BOM JESUS VL SANTA BARBARA;4217;;VERDE LAR
64071655;RUA BOM JESUS VL SANTA BARBARA;4226;;VERDE LAR
64071655;RUA BOM JESUS VL SANTA BARBARA;4227;;VERDE LAR
64071655;RUA BOM JESUS VL SANTA BARBARA;4266;;VERDE LAR
64071655;RUA BOM JESUS VL SANTA BARBARA;7074;;VERDE LAR
64071655;RUA BOM JESUS VL SANTA BARBARA;7084;;VERDE LAR
64071655;RUA BOM JESUS VL SANTA BARBARA;7694;;VERDE LAR
64071655;RUA BOM JESUS VL SANTA BARBARA;7704;;VERDE LAR
64071660;RUA SAO FLORIANO VL SANTA BARBARA;4685;;VERDE LAR
64071660;RUA SAO FLORIANO VL SANTA BARBARA;4695;;VERDE LAR
64071660;RUA SAO FLORIANO VL SANTA BARBARA;4703;;VERDE LAR
64071660;RUA SAO FLORIANO VL SANTA BARBARA;4710;;VERDE LAR
64071660;RUA SAO FLORIANO VL SANTA BARBARA;4766;;VERDE LAR
64071660;RUA SAO FLORIANO VL SANTA BARBARA;4776;;VERDE LAR
64071660;RUA SAO FLORIANO VL SANTA BARBARA;4784;;VERDE LAR
64071670;RUA SANTA SAO PEDRO VL STA BARBARA;7472;;VERDE LAR
64071670;RUA SANTA SAO PEDRO VL STA BARBARA;7485;;VERDE LAR
64071670;RUA SANTA SAO PEDRO VL STA BARBARA;7500;;VERDE LAR
64071670;RUA SANTA SAO PEDRO VL STA BARBARA;7504;;VERDE LAR
64071670;RUA SANTA SAO PEDRO VL STA BARBARA;7507;;VERDE LAR
64071670;RUA SANTA SAO PEDRO VL STA BARBARA;7517;;VERDE LAR
64071670;RUA SANTA SAO PEDRO VL STA BARBARA;7527;;VERDE LAR
64071670;RUA SANTA SAO PEDRO VL STA BARBARA;7528;;VERDE LAR
64071670;RUA SANTA SAO PEDRO VL STA BARBARA;7548;CA 1;VERDE LAR
64071670;RUA SANTA SAO PEDRO VL STA BARBARA;7548;CA 2;VERDE LAR
64071670;RUA SANTA SAO PEDRO VL STA BARBARA;7548;CA 3;VERDE LAR
64071670;RUA SANTA SAO PEDRO VL STA BARBARA;7548;CA 4;VERDE LAR
64071670;RUA SANTA SAO PEDRO VL STA BARBARA;7566;;VERDE LAR
64071670;RUA SANTA SAO PEDRO VL STA BARBARA;7590;CA 1;VERDE LAR
64071670;RUA SANTA SAO PEDRO VL STA BARBARA;7590;CA 2;VERDE LAR
64071670;RUA SANTA SAO PEDRO VL STA BARBARA;7599;;VERDE LAR
64071670;RUA SANTA SAO PEDRO VL STA BARBARA;7604;;VERDE LAR
64071670;RUA SANTA SAO PEDRO VL STA BARBARA;7605;;VERDE LAR
64071670;RUA SANTA SAO PEDRO VL STA BARBARA;7613;;VERDE LAR
64071670;RUA SANTA SAO PEDRO VL STA BARBARA;7614;;VERDE LAR
64071670;RUA SANTA SAO PEDRO VL STA BARBARA;7623;;VERDE LAR
64071670;RUA SANTA SAO PEDRO VL STA BARBARA;7624;;VERDE LAR
64071670;RUA SANTA SAO PEDRO VL STA BARBARA;7632;;VERDE LAR
64071670;RUA SANTA SAO PEDRO VL STA BARBARA;7633;;VERDE LAR
64071670;RUA SANTA SAO PEDRO VL STA BARBARA;7641;;VERDE LAR
64071670;RUA SANTA SAO PEDRO VL STA BARBARA;7644;CA 1;VERDE LAR
64071670;RUA SANTA SAO PEDRO VL STA BARBARA;7644;CA 2;VERDE LAR
64071670;RUA SANTA SAO PEDRO VL STA BARBARA;7651;;VERDE LAR
64071670;RUA SANTA SAO PEDRO VL STA BARBARA;7652;;VERDE LAR
64071670;RUA SANTA SAO PEDRO VL STA BARBARA;7653;;VERDE LAR
64071670;RUA SANTA SAO PEDRO VL STA BARBARA;7653;CA 1;VERDE LAR
64071670;RUA SANTA SAO PEDRO VL STA BARBARA;7653;CA 2;VERDE LAR
64071670;RUA SANTA SAO PEDRO VL STA BARBARA;7666;;VERDE LAR
64071670;RUA SANTA SAO PEDRO VL STA BARBARA;7667;;VERDE LAR
64071670;RUA SANTA SAO PEDRO VL STA BARBARA;7676;;VERDE LAR
64071670;RUA SANTA SAO PEDRO VL STA BARBARA;7676;;VERDE LAR
64071670;RUA SANTA SAO PEDRO VL STA BARBARA;7684;CA 1;VERDE LAR
64071670;RUA SANTA SAO PEDRO VL STA BARBARA;7684;CA 2;VERDE LAR
64071670;RUA SANTA SAO PEDRO VL STA BARBARA;7447;;VERDE LAR
64071670;RUA SANTA SAO PEDRO VL STA BARBARA;7447;;VERDE LAR
64071670;RUA SANTA SAO PEDRO VL STA BARBARA;7452;;VERDE LAR
64071670;RUA SANTO ADRIANO VL SANTA BARBARA;3036;;VERDE LAR
64071670;RUA SANTO ADRIANO VL SANTA BARBARA;3044;;VERDE LAR
64071670;RUA SANTO ADRIANO VL SANTA BARBARA;3045;;VERDE LAR
64071670;RUA SANTO ADRIANO VL SANTA BARBARA;3046;;VERDE LAR
64071670;RUA SANTO ADRIANO VL SANTA BARBARA;3047;;VERDE LAR
64071670;RUA SANTO ADRIANO VL SANTA BARBARA;3048;;VERDE LAR
64071670;RUA SANTO ADRIANO VL SANTA BARBARA;3070;;VERDE LAR
64071750;RUA SAO CRISTOVAO;2312;VILA PADRE CICERO;VERDE LAR
64071750;RUA SAO CRISTOVAO;2341;VILA PADRE CICERO;VERDE LAR
64071750;RUA SAO CRISTOVAO;2352;VILA PADRE CICERO;VERDE LAR
64071750;RUA SAO CRISTOVAO;2362;VILA PADRE CICERO;VERDE LAR
64071750;RUA SAO CRISTOVAO;2452;VILA PADRE CICERO;VERDE LAR
64071750;RUA SAO CRISTOVAO;2463;VILA PADRE CICERO;VERDE LAR
64071750;RUA SAO CRISTOVAO;2472;VILA PADRE CICERO;VERDE LAR
64071750;RUA SAO CRISTOVAO;2147;VILA PADRE CICERO;VERDE LAR
64073020;AVENIDA ZEQUINHA FREIRE;1066;;URUGUAI
64073020;AVENIDA ZEQUINHA FREIRE;1080;;URUGUAI
64073020;AVENIDA ZEQUINHA FREIRE;5795;LJ 1;URUGUAI
64073020;AVENIDA ZEQUINHA FREIRE;5795;LJ 2;URUGUAI
64073020;AVENIDA ZEQUINHA FREIRE;5795;LJ 3;URUGUAI
64073020;AVENIDA ZEQUINHA FREIRE;5795;LJ 4;URUGUAI
64073020;AVENIDA ZEQUINHA FREIRE;5795;LJ 5;URUGUAI
64073020;AVENIDA ZEQUINHA FREIRE;5795;LJ 6;URUGUAI
64073020;AVENIDA ZEQUINHA FREIRE;5795;LJ 7;URUGUAI
64073020;AVENIDA ZEQUINHA FREIRE;5795;LJ 8;URUGUAI
64073020;AVENIDA ZEQUINHA FREIRE;840;;URUGUAI
64073020;AVENIDA ZEQUINHA FREIRE;860;;URUGUAI
64073020;AVENIDA ZEQUINHA FREIRE;880;ED PALLANA;URUGUAI
64073020;AVENIDA ZEQUINHA FREIRE;890;;URUGUAI
64073020;AVENIDA ZEQUINHA FREIRE;900;;URUGUAI
64073020;AVENIDA ZEQUINHA FREIRE;1700;;URUGUAI
64073020;AVENIDA ZEQUINHA FREIRE;2000;;URUGUAI
64073020;AVENIDA ZEQUINHA FREIRE;120;;URUGUAI
64073020;AVENIDA ZEQUINHA FREIRE;230;;URUGUAI
64073020;AVENIDA ZEQUINHA FREIRE;370;;URUGUAI
64073020;AVENIDA ZEQUINHA FREIRE;420;;URUGUAI
64073020;AVENIDA ZEQUINHA FREIRE;530;QU 14;URUGUAI
64073020;AVENIDA ZEQUINHA FREIRE;60;;URUGUAI
64073020;AVENIDA ZEQUINHA FREIRE;780;;URUGUAI
64073020;AVENIDA ZEQUINHA FREIRE;90;;URUGUAI
64073035;RUA DESEMBARGADOR JOSE MAGALHAES COSTA;575;;URUGUAI
64073035;RUA DESEMBARGADOR JOSE MAGALHAES COSTA;275;;URUGUAI
64073035;RUA DESEMBARGADOR JOSE MAGALHAES COSTA;365;;URUGUAI
64073035;RUA DESEMBARGADOR JOSE MAGALHAES COSTA;377;;URUGUAI
64073035;RUA DESEMBARGADOR JOSE MAGALHAES COSTA;401;;URUGUAI
64073035;RUA DESEMBARGADOR JOSE MAGALHAES COSTA;420;;URUGUAI
64073041;RUA JOSE MARQUES CORREA;650;;URUGUAI
64073046;RUA NOE FORTES;5891;BL 1;URUGUAI
64073046;RUA RITA DE CASSIA MENEZES;724;;URUGUAI
64073046;RUA RITA DE CASSIA MENEZES;727;;URUGUAI
64073046;RUA NOE FORTES;810;BL 1;URUGUAI
64073046;RUA NOE FORTES;810;BL 10;URUGUAI
64073046;RUA NOE FORTES;810;BL 11;URUGUAI
64073046;RUA NOE FORTES;810;BL 12;URUGUAI
64073046;RUA NOE FORTES;810;BL 13;URUGUAI
64073046;RUA NOE FORTES;810;BL 14;URUGUAI
64073046;RUA NOE FORTES;810;BL 15;URUGUAI
64073046;RUA NOE FORTES;810;BL 16;URUGUAI
64073046;RUA NOE FORTES;810;BL 17;URUGUAI
64073046;RUA NOE FORTES;810;BL 18;URUGUAI
64073046;RUA NOE FORTES;810;BL 19;URUGUAI
64073046;RUA NOE FORTES;810;BL 2;URUGUAI
64073046;RUA NOE FORTES;810;BL 20;URUGUAI
64073046;RUA NOE FORTES;810;BL 21;URUGUAI
64073046;RUA NOE FORTES;810;BL 22;URUGUAI
64073046;RUA NOE FORTES;810;BL 23;URUGUAI
64073046;RUA NOE FORTES;810;BL 24;URUGUAI
64073046;RUA NOE FORTES;810;BL 25;URUGUAI
64073046;RUA NOE FORTES;810;BL 26;URUGUAI
64073046;RUA NOE FORTES;810;BL 27;URUGUAI
64073046;RUA NOE FORTES;810;BL 28;URUGUAI
64073046;RUA NOE FORTES;810;BL 29;URUGUAI
64073046;RUA NOE FORTES;810;BL 3;URUGUAI
64073046;RUA NOE FORTES;810;BL 30;URUGUAI
64073046;RUA NOE FORTES;810;BL 31;URUGUAI
64073046;RUA NOE FORTES;810;BL 32;URUGUAI
64073046;RUA NOE FORTES;810;BL 33;URUGUAI
64073046;RUA NOE FORTES;810;BL 34;URUGUAI
64073046;RUA NOE FORTES;810;BL 35;URUGUAI
64073046;RUA NOE FORTES;810;BL 36;URUGUAI
64073046;RUA NOE FORTES;810;BL 37;URUGUAI
64073046;RUA NOE FORTES;810;BL 38;URUGUAI
64073046;RUA NOE FORTES;810;BL 39;URUGUAI
64073046;RUA NOE FORTES;810;BL 4;URUGUAI
64073046;RUA NOE FORTES;810;BL 40;URUGUAI
64073046;RUA NOE FORTES;810;BL 5;URUGUAI
64073046;RUA NOE FORTES;810;BL 6;URUGUAI
64073046;RUA NOE FORTES;810;BL 7;URUGUAI
64073046;RUA NOE FORTES;810;BL 8;URUGUAI
64073046;RUA NOE FORTES;810;BL 9;URUGUAI
64073046;RUA NOE FORTES;810;;URUGUAI
64073046;RUA NOE FORTES;881;ED MARINGA;URUGUAI
64073046;RUA NOE FORTES;920;CA 1;URUGUAI
64073046;RUA NOE FORTES;920;CA 10;URUGUAI
64073046;RUA NOE FORTES;920;CA 11;URUGUAI
64073046;RUA NOE FORTES;920;CA 12;URUGUAI
64073046;RUA NOE FORTES;920;CA 13;URUGUAI
64073046;RUA NOE FORTES;920;CA 14;URUGUAI
64073046;RUA NOE FORTES;920;CA 15;URUGUAI
64073046;RUA NOE FORTES;920;CA 16;URUGUAI
64073046;RUA NOE FORTES;920;CA 17;URUGUAI
64073046;RUA NOE FORTES;920;CA 18;URUGUAI
64073046;RUA NOE FORTES;920;CA 19;URUGUAI
64073046;RUA NOE FORTES;920;CA 2;URUGUAI
64073046;RUA NOE FORTES;920;CA 20;URUGUAI
64073046;RUA NOE FORTES;920;CA 21;URUGUAI
64073046;RUA NOE FORTES;920;CA 22;URUGUAI
64073046;RUA NOE FORTES;920;CA 24;URUGUAI
64073046;RUA NOE FORTES;920;CA 3;URUGUAI
64073046;RUA NOE FORTES;920;CA 4;URUGUAI
64073046;RUA NOE FORTES;920;CA 5;URUGUAI
64073046;RUA NOE FORTES;920;CA 6;URUGUAI
64073046;RUA NOE FORTES;920;CA 7;URUGUAI
64073046;RUA NOE FORTES;920;CA 8;URUGUAI
64073046;RUA NOE FORTES;920;CA 9;URUGUAI
64073046;RUA NOE FORTES;920;CD 23;URUGUAI
64073046;RUA NOE FORTES;150;;URUGUAI
64073046;RUA NOE FORTES;21;;URUGUAI
64073046;RUA NOE FORTES;233;;URUGUAI
64073046;RUA NOE FORTES;400;;URUGUAI
64073046;RUA NOE FORTES;400;;URUGUAI
64073046;RUA NOE FORTES;400;BL EQUADOR;URUGUAI
64073046;RUA NOE FORTES;400;BL NADIR;URUGUAI
64073046;RUA NOE FORTES;400;BL POLOS;URUGUAI
64073046;RUA NOE FORTES;400;BL ZENITE;URUGUAI
64073046;RUA NOE FORTES;590;;URUGUAI
64073046;RUA NOE FORTES;5911;;URUGUAI
64073046;RUA NOE FORTES;5941;;URUGUAI
64073046;RUA NOE FORTES;5951;;URUGUAI
64073046;RUA NOE FORTES;5971;;URUGUAI
64073046;RUA NOE FORTES;5981;;URUGUAI
64073046;RUA NOE FORTES;5991;;URUGUAI
64073046;RUA NOE FORTES;604;;URUGUAI
64073046;RUA NOE FORTES;614;;URUGUAI
64073046;RUA NOE FORTES;622;;URUGUAI
64073046;RUA NOE FORTES;77;;URUGUAI
64073046;RUA RITA DE CASSIA MENEZES;470;;URUGUAI
64073046;RUA RITA DE CASSIA MENEZES;490;;URUGUAI
64073046;RUA RITA DE CASSIA MENEZES;506;;URUGUAI
64073046;RUA RITA DE CASSIA MENEZES;588;;URUGUAI
64073046;RUA RITA DE CASSIA MENEZES;6011;;URUGUAI
64073046;RUA RITA DE CASSIA MENEZES;604;;URUGUAI
64073046;RUA RITA DE CASSIA MENEZES;660;;URUGUAI
64073046;RUA RITA DE CASSIA MENEZES;661;;URUGUAI
64073046;RUA RITA DE CASSIA MENEZES;668;;URUGUAI
64073046;RUA RITA DE CASSIA MENEZES;6771;;URUGUAI
64073051;RUA LUCIANO GONDIM;550;;URUGUAI
64073063;RUA SAO LEONARDO;2270;BL AFRIC;URUGUAI
64073063;RUA SAO LEONARDO;2270;BL AMERI;URUGUAI
64073063;RUA SAO LEONARDO;2270;BL ANTAR;URUGUAI
64073063;RUA SAO LEONARDO;2270;BL ANTAR;URUGUAI
64073063;RUA SAO LEONARDO;2270;BL ARTIC;URUGUAI
64073063;RUA SAO LEONARDO;2270;BL ASIA;URUGUAI
64073063;RUA SAO LEONARDO;2270;BL ATLAN;URUGUAI
64073063;RUA SAO LEONARDO;2270;BL EUROP;URUGUAI
64073063;RUA SAO LEONARDO;2270;BL INDIC;URUGUAI
64073063;RUA SAO LEONARDO;2270;BL OCEAN;URUGUAI
64073063;RUA SAO LEONARDO;2270;BL PACIF;URUGUAI
64073063;RUA SAO LEONARDO;566;;URUGUAI
64073063;RUA SAO LEONARDO;566;BL 1;URUGUAI
64073063;RUA SAO LEONARDO;566;BL 2;URUGUAI
64073063;RUA SAO LEONARDO;566;BL 3;URUGUAI
64073063;RUA SAO LEONARDO;631;;URUGUAI
64073063;RUA SAO LEONARDO;651;;URUGUAI
64073063;RUA SAO LEONARDO;661;;URUGUAI
64073063;RUA SAO LEONARDO;671;;URUGUAI
64073063;RUA SAO LEONARDO;681;;URUGUAI
64073063;RUA SAO LEONARDO;701;;URUGUAI
64073063;RUA SAO LEONARDO;711;CA 1;URUGUAI
64073063;RUA SAO LEONARDO;711;LJ A;URUGUAI
64073063;RUA SAO LEONARDO;721;CA 1;URUGUAI
64073063;RUA SAO LEONARDO;721;LJ A;URUGUAI
64073063;RUA SAO LEONARDO;731;;URUGUAI
64073063;RUA SAO LEONARDO;790;BL 1;URUGUAI
64073063;RUA SAO LEONARDO;790;BL 1;URUGUAI
64073063;RUA SAO LEONARDO;790;BL 1;URUGUAI
64073063;RUA SAO LEONARDO;790;BL 1;URUGUAI
64073063;RUA SAO LEONARDO;790;BL 10;URUGUAI
64073063;RUA SAO LEONARDO;790;BL 10;URUGUAI
64073063;RUA SAO LEONARDO;790;BL 10;URUGUAI
64073063;RUA SAO LEONARDO;790;BL 11;URUGUAI
64073063;RUA SAO LEONARDO;790;BL 11;URUGUAI
64073063;RUA SAO LEONARDO;790;BL 11;URUGUAI
64073063;RUA SAO LEONARDO;790;BL 11;URUGUAI
64073063;RUA SAO LEONARDO;790;BL 11;URUGUAI
64073063;RUA SAO LEONARDO;790;BL 12;URUGUAI
64073063;RUA SAO LEONARDO;790;BL 12;URUGUAI
64073063;RUA SAO LEONARDO;790;BL 12;URUGUAI
64073063;RUA SAO LEONARDO;790;BL 12;URUGUAI
64073063;RUA SAO LEONARDO;790;BL 2;URUGUAI
64073063;RUA SAO LEONARDO;790;BL 2;URUGUAI
64073063;RUA SAO LEONARDO;790;BL 2;URUGUAI
64073063;RUA SAO LEONARDO;790;BL 2;URUGUAI
64073063;RUA SAO LEONARDO;790;BL 3;URUGUAI
64073063;RUA SAO LEONARDO;790;BL 3;URUGUAI
64073063;RUA SAO LEONARDO;790;BL 3;URUGUAI
64073063;RUA SAO LEONARDO;790;BL 3;URUGUAI
64073063;RUA SAO LEONARDO;790;BL 4;URUGUAI
64073063;RUA SAO LEONARDO;790;BL 4;URUGUAI
64073063;RUA SAO LEONARDO;790;BL 4;URUGUAI
64073063;RUA SAO LEONARDO;790;BL 4;URUGUAI
64073063;RUA SAO LEONARDO;790;BL 5;URUGUAI
64073063;RUA SAO LEONARDO;790;BL 5;URUGUAI
64073063;RUA SAO LEONARDO;790;BL 5;URUGUAI
64073063;RUA SAO LEONARDO;790;BL 5;URUGUAI
64073063;RUA SAO LEONARDO;790;BL 6;URUGUAI
64073063;RUA SAO LEONARDO;790;BL 6;URUGUAI
64073063;RUA SAO LEONARDO;790;BL 6;URUGUAI
64073063;RUA SAO LEONARDO;790;BL 6;URUGUAI
64073063;RUA SAO LEONARDO;790;BL 7;URUGUAI
64073063;RUA SAO LEONARDO;790;BL 7;URUGUAI
64073063;RUA SAO LEONARDO;790;BL 7;URUGUAI
64073063;RUA SAO LEONARDO;790;BL 7;URUGUAI
64073063;RUA SAO LEONARDO;790;BL 8;URUGUAI
64073063;RUA SAO LEONARDO;790;BL 8;URUGUAI
64073063;RUA SAO LEONARDO;790;BL 8;URUGUAI
64073063;RUA SAO LEONARDO;790;BL 8;URUGUAI
64073063;RUA SAO LEONARDO;790;BL 9;URUGUAI
64073063;RUA SAO LEONARDO;790;BL 9;URUGUAI
64073063;RUA SAO LEONARDO;790;BL 9;URUGUAI
64073063;RUA SAO LEONARDO;790;BL 9;URUGUAI
64073063;RUA SAO LEONARDO;790;;URUGUAI
64073063;RUA SAO LEONARDO;1010;;URUGUAI
64073063;RUA SAO LEONARDO;1010;;URUGUAI
64073063;RUA SAO LEONARDO;1020;;URUGUAI
64073063;RUA SAO LEONARDO;1020;;URUGUAI
64073063;RUA SAO LEONARDO;1026;;URUGUAI
64073063;RUA SAO LEONARDO;1026;;URUGUAI
64073063;RUA SAO LEONARDO;1030;;URUGUAI
64073063;RUA SAO LEONARDO;1030;;URUGUAI
64073063;RUA SAO LEONARDO;1031;;URUGUAI
64073063;RUA SAO LEONARDO;1040;;URUGUAI
64073063;RUA SAO LEONARDO;1058;;URUGUAI
64073063;RUA SAO LEONARDO;1069;;URUGUAI
64073063;RUA SAO LEONARDO;1082;CA 1;URUGUAI
64073063;RUA SAO LEONARDO;1082;CA 2;URUGUAI
64073063;RUA SAO LEONARDO;1082;CA 3;URUGUAI
64073063;RUA SAO LEONARDO;1082;CA 4;URUGUAI
64073063;RUA SAO LEONARDO;1082;CA 5;URUGUAI
64073063;RUA SAO LEONARDO;1082;CA 6;URUGUAI
64073063;RUA SAO LEONARDO;1116;;URUGUAI
64073063;RUA SAO LEONARDO;1120;;URUGUAI
64073063;RUA SAO LEONARDO;6124;;URUGUAI
64073063;RUA SAO LEONARDO;890;BL 1A;URUGUAI
64073063;RUA SAO LEONARDO;890;BL 1B;URUGUAI
64073063;RUA SAO LEONARDO;890;BL 2A;URUGUAI
64073063;RUA SAO LEONARDO;890;BL 2B;URUGUAI
64073063;RUA SAO LEONARDO;890;BL 3A;URUGUAI
64073063;RUA SAO LEONARDO;890;BL 3B;URUGUAI
64073063;RUA SAO LEONARDO;890;BL 4A;URUGUAI
64073063;RUA SAO LEONARDO;890;BL 4B;URUGUAI
64073063;RUA SAO LEONARDO;890;BL 5A;URUGUAI
64073063;RUA SAO LEONARDO;890;BL 5B;URUGUAI
64073063;RUA SAO LEONARDO;890;BL 6A;URUGUAI
64073063;RUA SAO LEONARDO;890;BL 6B;URUGUAI
64073063;RUA SAO LEONARDO;890;BL 7A;URUGUAI
64073063;RUA SAO LEONARDO;890;BL 7B;URUGUAI
64073063;RUA SAO LEONARDO;890;;URUGUAI
64073063;RUA SAO LEONARDO;914;;URUGUAI
64073063;RUA SAO LEONARDO;930;;URUGUAI
64073063;RUA SAO LEONARDO;930;LJ A;URUGUAI
64073063;RUA SAO LEONARDO;930;LJ B;URUGUAI
64073063;RUA SAO LEONARDO;930;LJ C;URUGUAI
64073063;RUA SAO LEONARDO;940;;URUGUAI
64073063;RUA SAO LEONARDO;950;;URUGUAI
64073063;RUA SAO LEONARDO;950;;URUGUAI
64073063;RUA SAO LEONARDO;1754;;URUGUAI
64073063;RUA SAO LEONARDO;435;;URUGUAI
64073063;RUA SAO LEONARDO;505;;URUGUAI
64073063;RUA SAO LEONARDO;515;;URUGUAI
64073063;RUA SAO LEONARDO;525;;URUGUAI
64073063;RUA SAO LEONARDO;535;;URUGUAI
64073063;RUA SAO LEONARDO;545;;URUGUAI
64073063;RUA SAO LEONARDO;555;;URUGUAI
64073063;RUA SAO LEONARDO;561;;URUGUAI
64073063;RUA SAO LEONARDO;563;;URUGUAI
64073063;RUA SAO LEONARDO;565;;URUGUAI
64073063;RUA SAO LEONARDO;575;;URUGUAI
64073063;RUA SAO LEONARDO;1076;;URUGUAI
64073063;RUA SAO LEONARDO;1078;;URUGUAI
64073063;RUA SAO LEONARDO;1130;;URUGUAI
64073063;RUA SAO LEONARDO;1130;;URUGUAI
64073063;RUA SAO LEONARDO;1140;;URUGUAI
64073063;RUA SAO LEONARDO;1160;;URUGUAI
64073063;RUA SAO LEONARDO;1160;CA 1;URUGUAI
64073063;RUA SAO LEONARDO;1160;CA 10;URUGUAI
64073063;RUA SAO LEONARDO;1160;CA 11;URUGUAI
64073063;RUA SAO LEONARDO;1160;CA 12;URUGUAI
64073063;RUA SAO LEONARDO;1160;CA 13;URUGUAI
64073063;RUA SAO LEONARDO;1160;CA 14;URUGUAI
64073063;RUA SAO LEONARDO;1160;CA 15;URUGUAI
64073063;RUA SAO LEONARDO;1160;CA 16;URUGUAI
64073063;RUA SAO LEONARDO;1160;CA 17;URUGUAI
64073063;RUA SAO LEONARDO;1160;CA 18;URUGUAI
64073063;RUA SAO LEONARDO;1160;CA 19;URUGUAI
64073063;RUA SAO LEONARDO;1160;CA 2;URUGUAI
64073063;RUA SAO LEONARDO;1160;CA 20;URUGUAI
64073063;RUA SAO LEONARDO;1160;CA 3;URUGUAI
64073063;RUA SAO LEONARDO;1160;CA 4;URUGUAI
64073063;RUA SAO LEONARDO;1160;CA 5;URUGUAI
64073063;RUA SAO LEONARDO;1160;CA 6;URUGUAI
64073063;RUA SAO LEONARDO;1160;CA 7;URUGUAI
64073063;RUA SAO LEONARDO;1160;CA 8;URUGUAI
64073063;RUA SAO LEONARDO;1160;CA 9;URUGUAI
64073063;RUA SAO LEONARDO;1170;;URUGUAI
64073063;RUA SAO LEONARDO;1176;;URUGUAI
64073063;RUA SAO LEONARDO;1178;;URUGUAI
64073063;RUA SAO LEONARDO;1340;;URUGUAI
64073063;RUA SAO LEONARDO;1346;;URUGUAI
64073063;RUA SAO LEONARDO;1360;;URUGUAI
64073063;RUA SAO LEONARDO;1361;;URUGUAI
64073073;RUA UM LOT SAN MARINO;2212;;URUGUAI
64073073;RUA UM LOT SAN MARINO;2260;;URUGUAI
64073073;RUA UM LOT SAN MARINO;2283;BL 1;URUGUAI
64073073;RUA UM LOT SAN MARINO;2283;BL 2;URUGUAI
64073095;RUA TRES LOT SAN MARINO;4545;;URUGUAI
64073095;RUA TRES LOT SAN MARINO;4546;;URUGUAI
64073095;RUA TRES LOT SAN MARINO;4547;;URUGUAI
64073095;RUA TRES LOT SAN MARINO;4555;;URUGUAI
64073095;RUA TRES LOT SAN MARINO;4562;;URUGUAI
64073095;RUA TRES LOT SAN MARINO;4571;;URUGUAI
64073095;RUA TRES LOT SAN MARINO;4572;;URUGUAI
64073095;RUA TRES LOT SAN MARINO;4640;;URUGUAI
64073095;RUA TRES LOT SAN MARINO;4670;;URUGUAI
64073095;RUA TRES LOT SAN MARINO;5773;;URUGUAI
64073095;RUA TRES LOT SAN MARINO;5802;;URUGUAI
64073095;RUA TRES LOTEAMENTO SAN MARINO;10;;VALE QUEM TEM
64073095;RUA TRES LOTEAMENTO SAN MARINO;4660;;VALE QUEM TEM
64073095;RUA TRES LOTEAMENTO SAN MARINO;4666;;VALE QUEM TEM
64073095;RUA TRES LOTEAMENTO SAN MARINO;5785;;VALE QUEM TEM
64073095;RUA TRES LOTEAMENTO SAN MARINO;5793;;VALE QUEM TEM
